sku;product-id;product-id-type;price;quantity;state;update-delete;canon;tipo-iva
AB226501;8436617920561;EAN;63,94;0;11;update;0.00;21.00
TQAPOLO-550SP;8433281010277;EAN;34,45;5;11;update;0.00;21.00
GP-P650SS/PSU;4719331554095;EAN;54,17;16;11;update;0.00;21.00
EXPS-XL5-750-BK;6977277367744;EAN;74,39;0;11;update;0.00;21.00
EXPS-XL5-850-BK;6977277362657;EAN;84,17;0;11;update;0.00;21.00
CP-9020298-EU;0840006677697;EAN;159,09;3;11;update;0.00;21.00
CP-9020299-EU;0840006677284;EAN;177,18;3;11;update;0.00;21.00
CP-9020300-EU;0840440485056;EAN;207,01;0;11;update;0.00;21.00
CP-9020265-EU;0840006602392;EAN;274,72;1;11;update;0.00;21.00
CP-9020267-EU;0840006602538;EAN;311,32;3;11;update;0.00;21.00
CP-9020269-EU;0840006602675;EAN;347,54;0;11;update;0.00;21.00
GP-UD750GM PG5 V2;4719331555870;EAN;98,27;21;11;update;0.00;21.00
GP-P650G PG5;4719331556785;EAN;69,99;2;11;update;0.00;21.00
GP-UD1000GMPG5V2;4719331556112;EAN;124,30;55;11;update;0.00;21.00
TQHELIOS-650SP;8433281016323;EAN;45,46;12;11;update;0.00;21.00
TQHELIOS-750SP;8433281016330;EAN;49,53;0;11;update;0.00;21.00
TQHELIOS-850SP;8433281016347;EAN;55,78;3;11;update;0.00;21.00
COO-FAPW2-750;8437012429307;EAN;58,41;0;11;update;0.00;21.00
28200-U75GI-1CEUR;4719331556310;EAN;106,63;12;11;update;0.00;21.00
ASPC-500ATX-SEO;8435739904053;EAN;21,68;2;11;update;0.00;21.00
ASPC-500SFX-SEO;8435739904060;EAN;21,87;4;11;update;0.00;21.00
ASPC-500TFX-SEO;8435739904077;EAN;24,10;1;11;update;0.00;21.00
GP-P750BS/PSU;4719331555238;EAN;63,73;13;11;update;0.00;21.00
28200-U85GB-1CEUR;4719331555993;EAN;111,61;32;11;update;0.00;21.00
UK213850;8436617921407;EAN;83,84;3;11;update;0.00;21.00
CP-9020312-EU;0840440497424;EAN;508,20;0;11;update;0.00;21.00
COO-FAPW3-550;8436624423239;EAN;34,20;9;11;update;0.00;21.00
GP-P550SS;4719331554187;EAN;48,45;11;11;update;0.00;21.00
NXURPRO550BZ;8436587975561;EAN;39,37;4;11;update;0.00;21.00
NXURPRO550BZWH;8436587976056;EAN;47,65;9;11;update;0.00;21.00
NXURPRO650BZ;8436587975554;EAN;54,76;1;11;update;0.00;21.00
NXURPRO650BZWH;8436587976049;EAN;56,35;14;11;update;0.00;21.00
COO-FA550SGR;8436624423482;EAN;29,80;9;11;update;0.00;21.00
COO-FA550TGR;8436624423499;EAN;29,80;9;11;update;0.00;21.00
10.99.0001;8433281005143;EAN;8,98;1;11;update;0.00;21.00
10.99.0002;8433281007529;EAN;10,20;2;11;update;0.00;21.00
KVR16LS11/4;0740617219784;EAN;52,54;0;11;update;0.00;21.00
KVR16LS11/8;0740617219791;EAN;75,85;0;11;update;0.00;21.00
CMK16GX4M2B3200C16;0843591070454;EAN;160,76;0;11;update;0.00;21.00
CMSO8GX4M1A2133C15;0843591067379;EAN;32,32;0;11;update;0.00;21.00
CT8G4SFS824A;0649528776334;EAN;25,72;0;11;update;0.00;21.00
CMK8GX4M1D3000C16;0843591077927;EAN;26,90;0;11;update;0.00;21.00
CMK8GX4M1E3200C16;0840006608622;EAN;25,90;0;11;update;0.00;21.00
CMK32GX4M2D3000C16;0843591077569;EAN;235,42;0;11;update;0.00;21.00
CT8G4DFRA32A;0649528903549;EAN;85,93;17;11;update;0.00;21.00
CT16G4DFRA32A;0649528903624;EAN;165,02;17;11;update;0.00;21.00
CMH16GX4M2E3200C16;0840006632009;EAN;181,78;7;11;update;0.00;21.00
CMH32GX4M2E3200C16;0840006632092;EAN;320,20;0;11;update;0.00;21.00
CT8G4SFRA32A;0649528903525;EAN;82,88;5;11;update;0.00;21.00
CT16G4SFRA32A;0649528903600;EAN;146,39;3;11;update;0.00;21.00
CT8G48C40U5;0649528905611;EAN;260,80;0;11;update;0.00;21.00
CT16G48C40U5;0649528905628;EAN;269,54;4;11;update;0.00;21.00
CT32G48C40U5;0649528905635;EAN;301,41;0;11;update;0.00;21.00
KF432C16BB/8;0740617319910;EAN;98,26;325;11;update;0.00;21.00
KF432C16BB/16;0740617319859;EAN;175,31;10;11;update;0.00;21.00
CMK16GX5M1B5200C40;0840006663164;EAN;80,17;0;11;update;0.00;21.00
KF552C40BB-16;0740617324372;EAN;296,37;173;11;update;0.00;21.00
KF552C40BBK2-32;0740617324358;EAN;491,94;4;11;update;0.00;21.00
KVR26N19D8/16;0740617270891;EAN;106,12;0;11;update;0.00;21.00
CT32G4SFD832A;0649528822499;EAN;265,79;1;11;update;0.00;21.00
CMSX8GX4M1A2400C16;0843591067362;EAN;41,99;0;11;update;0.00;21.00
KVR32N22D8/32;0740617305975;EAN;337,29;1;11;update;0.00;21.00
KF432C16BB/32;0740617319828;EAN;302,50;1;11;update;0.00;21.00
CT32G4DFD832A;0649528822475;EAN;289,35;22;11;update;0.00;21.00
V7106004GBS-SR;5050914992286;EAN;19,17;0;11;update;0.00;21.00
CT16G48C40S5;0649528906526;EAN;263,72;0;11;update;0.00;21.00
TLZRD48G3200HC16F01;0765441654143;EAN;86,08;1;11;update;0.00;21.00
CMK16GX5M2B5200C40;0840006666745;EAN;300,41;5;11;update;0.00;21.00
TLZGD432G3600HC18JDC;56808;EAN;301,58;0;11;update;0.00;21.00
TF3D416G3200HC16CDC0;0765441643246;EAN;279,14;1;11;update;0.00;21.00
TED48G3200C2201;0765441647787;EAN;80,22;0;11;update;0.00;21.00
TED48G2666C19-S01;0765441642690;EAN;75,25;7;11;update;0.00;21.00
FF4D532G5600HC32DC01;57168;EAN;438,71;0;11;update;0.00;21.00
KVR32S22S8/8;0740617296099;EAN;88,26;9;11;update;0.00;21.00
TF4D416G3600HC18JDC;0765441651760;EAN;57,29;0;11;update;0.00;21.00
CMK32GX5M2E6000Z36;0840006679707;EAN;498,41;0;11;update;0.00;21.00
CMH32GX5M2E6000Z36;0840006679653;EAN;486,11;0;11;update;0.00;21.00
TED432G2666C1901;0765441647800;EAN;303,32;3;11;update;0.00;21.00
CMK64GX5M2B5600C40;0840006661306;EAN;850,20;0;11;update;0.00;21.00
CMH32GX5M2B6000Z30K;0840006600107;EAN;183,96;0;11;update;0.00;21.00
CMK64GX5M2B6400C32;0840006661788;EAN;294,11;0;11;update;0.00;21.00
FF3D532G5600HC36BDC;58781;EAN;478,35;0;11;update;0.00;21.00
CMK32GX5M1B5200C40;0840006693628;EAN;97,39;0;11;update;0.00;21.00
KVR32N22S8/8;0740617296068;EAN;90,74;3;11;update;0.00;21.00
KVR32N22D8/16;0740617296051;EAN;177,42;6;11;update;0.00;21.00
KF436C18BBK2/64;0740617319729;EAN;311,99;0;11;update;0.00;21.00
CT16G56C46U5;0649528929730;EAN;246,16;4;11;update;0.00;21.00
SP008GBLFU320X02;4713436144090;EAN;90,30;0;11;update;0.00;21.00
KCP432NS8/16;0740617311488;EAN;189,47;0;11;update;0.00;21.00
KF556C40BB-16;0740617325713;EAN;263,80;4;11;update;0.00;21.00
KCP556SS8-16;0740617335002;EAN;302,95;16;11;update;0.00;21.00
KCP556US8-16;0740617334357;EAN;305,46;0;11;update;0.00;21.00
KF552C40BB-32;0740617326543;EAN;310,32;0;11;update;0.00;21.00
BL.9BWWR.374;6955914619746;EAN;523,24;0;11;update;0.00;21.00
BL.9BWWR.432;6955914621176;EAN;474,20;41;11;update;0.00;21.00
BL.9BWWR.652;6955914638990;EAN;472,31;25;11;update;0.00;21.00
BL.9BWWR.327;6955914618220;EAN;397,21;0;11;update;0.00;21.00
BL.9BWWR.378;6955914619784;EAN;496,87;39;11;update;0.00;21.00
BL.9BWWR.379;6955914619791;EAN;539,01;4;11;update;0.00;21.00
KF556C40BB-32;0740617326567;EAN;554,11;0;11;update;0.00;21.00
KF556S40IB-32;0740617331653;EAN;503,14;0;11;update;0.00;21.00
KVR56U46BS8-16;0740617332827;EAN;271,40;7;11;update;0.00;21.00
KVR56S46BS6-8;0740617334074;EAN;159,12;1;11;update;0.00;21.00
CT16G56C46S5;0649528929938;EAN;249,48;1;11;update;0.00;21.00
CT32G56C46S5;0649528929952;EAN;413,08;2;11;update;0.00;21.00
CT32G56C46U5;0649528929754;EAN;465,81;0;11;update;0.00;21.00
BL.9BWWA.420;6955914620704;EAN;6,12;0;11;update;0.00;21.00
BL.9BWWA.425;6955914620759;EAN;6,12;0;11;update;0.00;21.00
BL.9BWWA.422;6955914620728;EAN;6,12;0;11;update;0.00;21.00
BL.9BWWA.427;6955914620773;EAN;6,12;0;11;update;0.00;21.00
AD4S266616G19-SGN;4711085931467;EAN;143,11;0;11;update;0.00;21.00
CMH64GX5M2D6000Z40;0840440417026;EAN;1068,98;0;11;update;0.00;21.00
CMK64GX5M2D6000Z40;0840440417040;EAN;1007,99;0;11;update;0.00;21.00
AD4U26668G19-SGN;4711085931382;EAN;91,24;17;11;update;0.00;21.00
AD4U320016G22-SGN;4711085931443;EAN;168,43;62;11;update;0.00;21.00
CMH32GX5M2B6000C38;0840006680628;EAN;510,60;4;11;update;0.00;21.00
CMK32GX5M2B6000C38;0840006684442;EAN;501,53;0;11;update;0.00;21.00
KF556C40BBA-16;0740617328585;EAN;204,21;0;11;update;0.00;21.00
CMH32GX5M2B6000Z38;0840440422181;EAN;496,19;12;11;update;0.00;21.00
CMK32GX5M2B6000Z38;0840440422198;EAN;504,51;8;11;update;0.00;21.00
A4S16G32CLYBDAA-1;4712389904768;EAN;135,28;1;11;update;0.00;21.00
KVR32N22S6/8;0740617310870;EAN;100,28;15;11;update;0.00;21.00
KF432C16BB2A/16;0740617337518;EAN;171,15;50;11;update;0.00;21.00
APA-8GBES08G21GSH;4712389906670;EAN;82,52;1;11;update;0.00;21.00
EL.08G21.GSH;4712389906687;EAN;82,25;13;11;update;0.00;21.00
DL.08G2K.KAM;0807486496903;EAN;54,29;2;11;update;0.00;21.00
CMK32GX5M2E6000Z36W;0840440496106;EAN;489,77;23;11;update;0.00;21.00
KF560C36BBEAK2-64;0740617331882;EAN;1118,24;0;11;update;0.00;21.00
100-100000059WOF;0730143312745;EAN;478,21;0;11;update;0.00;21.00
100-100000061WOF;0730143312738;EAN;317,80;0;11;update;0.00;21.00
100-100000063WOF;0730143312714;EAN;248,83;5;11;update;0.00;21.00
100-100000065BOX;0730143312042;EAN;180,59;0;11;update;0.00;21.00
100-100000263BOX;0730143313377;EAN;211,03;16;11;update;0.00;21.00
100-100000252BOX;0730143313414;EAN;200,21;0;11;update;0.00;21.00
BX8071512600K;5032037234108;EAN;263,44;6;11;update;0.00;21.00
BX8071512600KF;5032037234115;EAN;206,81;34;11;update;0.00;21.00
BX8071512700K;5032037233989;EAN;388,42;1;11;update;0.00;21.00
BX8071512700KF;5032037234047;EAN;340,57;1;11;update;0.00;21.00
BX8071512900K;5032037234641;EAN;432,19;19;11;update;0.00;21.00
BX8071512900KF;5032037234221;EAN;348,09;13;11;update;0.00;21.00
BX8071512400;5032037237741;EAN;242,71;99;11;update;0.00;21.00
BX8071512400F;5032037237758;EAN;172,64;99;11;update;0.00;21.00
BX8071512500;5032037238564;EAN;255,10;0;11;update;0.00;21.00
BX8071512600;5032037238540;EAN;310,22;0;11;update;0.00;21.00
BX8071512700;5032037237840;EAN;394,65;0;11;update;0.00;21.00
BX8071512900;5032037237925;EAN;541,93;2;11;update;0.00;21.00
BX8071512900F;5032037237901;EAN;442,72;0;11;update;0.00;21.00
BX8071512700F;5032037237826;EAN;300,54;9;11;update;0.00;21.00
100-100000926WOF;0730143314275;EAN;228,76;3;11;update;0.00;21.00
100-100000510BOX;0730143314060;EAN;63,10;1;11;update;0.00;21.00
100-100000644BOX;0730143314114;EAN;88,40;15;11;update;0.00;21.00
100-100000457BOX;0730143314121;EAN;96,46;1;11;update;0.00;21.00
100-100000927BOX;0730143314190;EAN;172,77;1;11;update;0.00;21.00
BX8071512100F;5032037238731;EAN;112,49;9;11;update;0.00;21.00
BX8071512100;5032037238458;EAN;185,34;0;11;update;0.00;21.00
100-100000514WOF;0730143314534;EAN;609,75;0;11;update;0.00;21.00
100-100000589WOF;0730143314558;EAN;418,66;78;11;update;0.00;21.00
100-100000591WOF;0730143314428;EAN;265,42;2;11;update;0.00;21.00
100-100000593WOF;0730143314442;EAN;183,76;1;11;update;0.00;21.00
BX8071513900K;5032037258647;EAN;647,58;0;11;update;0.00;21.00
BX8071513900KF;5032037258623;EAN;650,80;0;11;update;0.00;21.00
BX8071513600KF;5032037258760;EAN;247,77;0;11;update;0.00;21.00
BX8071513700;5032037260213;EAN;405,22;0;11;update;0.00;21.00
100-100000910WOF;0730143314930;EAN;397,25;31;11;update;0.00;21.00
BX8071513700F;5032037260237;EAN;342,35;2;11;update;0.00;21.00
BX8071513400;5032037260275;EAN;264,41;0;11;update;0.00;21.00
BX8071513400F;5032037260299;EAN;230,43;0;11;update;0.00;21.00
BX8071513900F;5032037260183;EAN;599,94;0;11;update;0.00;21.00
BX8071514600KF;5032037278461;EAN;291,63;40;11;update;0.00;21.00
BX8071514700KF;5032037278508;EAN;399,03;4;11;update;0.00;21.00
BX8071514600K;5032037278447;EAN;354,86;0;11;update;0.00;21.00
BX8071514700K;5032037278485;EAN;482,29;37;11;update;0.00;21.00
BX8071514900KF;5032037278546;EAN;538,99;42;11;update;0.00;21.00
BX8071514900K;5032037278522;EAN;573,83;1;11;update;0.00;21.00
100-100001015BOX;0730143314572;EAN;190,19;96;11;update;0.00;21.00
BX8071514100F;5032037279093;EAN;114,80;10;11;update;0.00;21.00
BX8071514100;5032037279079;EAN;209,48;0;11;update;0.00;21.00
BX8071514400F;5032037279147;EAN;215,07;15;11;update;0.00;21.00
BX8071514400;5032037279130;EAN;278,33;7;11;update;0.00;21.00
BX8071514700F;5032037279246;EAN;346,94;47;11;update;0.00;21.00
BX8071514700;5032037279239;EAN;420,78;6;11;update;0.00;21.00
BX8071514900F;5032037279208;EAN;630,56;2;11;update;0.00;21.00
BX8071514900;5032037279192;EAN;635,97;9;11;update;0.00;21.00
100-100001591BOX;0730143316736;EAN;162,34;90;11;update;0.00;21.00
100-100001590BOX;0730143316699;EAN;250,84;1;11;update;0.00;21.00
100-100001236BOX;0730143316125;EAN;351,25;0;11;update;0.00;21.00
100-100000590BOX;0730143314466;EAN;353,95;5;11;update;0.00;21.00
100-100001405WOF;0730143315609;EAN;217,44;2;11;update;0.00;21.00
100-100001404WOF;0730143315593;EAN;334,54;71;11;update;0.00;21.00
100-100000662WOF;0730143315296;EAN;423,08;17;11;update;0.00;21.00
100-100001277WOF;0730143315272;EAN;580,94;0;11;update;0.00;21.00
100-100001237BOX;0730143316163;EAN;215,24;65;11;update;0.00;21.00
100-100001585BOX;0730143316613;EAN;160,69;7;11;update;0.00;21.00
100-100001584BOX;0730143316651;EAN;161,11;1;11;update;0.00;21.00
BX80768285K;5032037281928;EAN;673,58;0;11;update;0.00;21.00
BX80768265K;5032037282062;EAN;361,22;1;11;update;0.00;21.00
BX80768265KF;5032037281980;EAN;306,34;0;11;update;0.00;21.00
BX80768245K;5032037282086;EAN;234,52;2;11;update;0.00;21.00
BX80768245KF;5032037282109;EAN;200,44;3;11;update;0.00;21.00
100-100000931BOX;0730143316439;EAN;164,15;1;11;update;0.00;21.00
BX80715G6900;5032037238755;EAN;78,76;0;11;update;0.00;21.00
100-100001084WOF;0730143315289;EAN;491,54;3;11;update;0.00;21.00
100-100001351WOF;0730143315760;EAN;3201,44;0;11;update;0.00;21.00
100-100001352WOF;0730143315777;EAN;1799,71;18;11;update;0.00;21.00
100-100000592BOX;0730143314497;EAN;307,47;2;11;update;0.00;21.00
100-100001488BOX;0730143316002;EAN;190,85;0;11;update;0.00;21.00
100-100001489BOX;0730143316040;EAN;170,37;0;11;update;0.00;21.00
BX80768225;5032037282352;EAN;206,90;2;11;update;0.00;21.00
BX80768225F;5032037282376;EAN;167,09;47;11;update;0.00;21.00
BX80768235;5032037282925;EAN;294,34;2;11;update;0.00;21.00
BX8071514500;5032037279178;EAN;371,39;0;11;update;0.00;21.00
100-100000718BOX;0730143316934;EAN;236,41;1;11;update;0.00;21.00
100-100000719WOF;0730143315555;EAN;771,17;6;11;update;0.00;21.00
100-100001368WOF;0730143315579;EAN;705,12;1;11;update;0.00;21.00
BX80768265;5032037282512;EAN;456,58;0;11;update;0.00;21.00
BX80768265F;5032037282734;EAN;403,41;1;11;update;0.00;21.00
BX80768285;5032037282390;EAN;610,46;0;11;update;0.00;21.00
BX80768270K;5032037284837;EAN;392,11;24;11;update;0.00;21.00
100-100001513MPK;0730143317191;EAN;155,03;0;11;update;0.00;21.00
BE24EQK;4718017562768;EAN;194,17;2;11;update;0.00;21.00
PA278QV;4718017603614;EAN;263,37;37;11;update;0.00;21.00
VT229H;4718017058964;EAN;275,64;0;11;update;0.00;21.00
MB166C;4711081273981;EAN;139,47;23;11;update;0.00;21.00
PA248QV;4718017603393;EAN;229,83;0;11;update;0.00;21.00
VA24EQSB-W;4711081867449;EAN;148,58;12;11;update;0.00;21.00
24E3QAF;4038986141253;EAN;115,06;1;11;update;0.00;21.00
27E3QAF;4038986181235;EAN;138,89;1;11;update;0.00;21.00
24B3HA2;4038986151481;EAN;97,04;2;11;update;0.00;21.00
27B3HA2;4038986181532;EAN;114,34;4;11;update;0.00;21.00
9S6-3BA9CH-044;4711377087971;EAN;97,48;0;11;update;0.00;21.00
1.0.99.12.10182-9036;6923172599018;EAN;146,06;0;11;update;0.00;21.00
1.0.99.12.10206-9005;6923172593238;EAN;197,58;0;11;update;0.00;21.00
27G4XE;4038986182034;EAN;146,14;0;11;update;0.00;21.00
32MR50C-B;8806084707628;EAN;169,49;1;11;update;0.00;21.00
VY229HF;4711387497098;EAN;112,34;4;11;update;0.00;21.00
27BA560-B;0195174080672;EAN;158,50;57;11;update;0.00;21.00
BE24ECSBT;4711081905448;EAN;366,81;11;11;update;0.00;21.00
VA27AQSB;4718017802352;EAN;202,75;0;11;update;0.00;21.00
BE279QFK;4711387699010;EAN;295,86;3;11;update;0.00;21.00
25MS550-B;8806096228166;EAN;121,11;26;11;update;0.00;21.00
UM.QB7EE.601;4711474215512;EAN;171,10;5;11;update;0.00;21.00
LS24D300GAUXEN;8806095802978;EAN;102,51;0;11;update;0.00;21.00
C32G2ZE;4038986117395;EAN;206,61;0;11;update;0.00;21.00
CU34V5C/BK;4038986110198;EAN;296,35;4;11;update;0.00;21.00
VA249QG;4711387795033;EAN;112,18;6;11;update;0.00;21.00
VA259HGA;4711387740170;EAN;111,16;4;11;update;0.00;21.00
VA279QG;4711387795118;EAN;159,65;0;11;update;0.00;21.00
VA279HG;4711387813270;EAN;113,83;0;11;update;0.00;21.00
UM.HV7EE.G01;4711474177063;EAN;109,17;48;11;update;0.00;21.00
UM.QV7EE.G01;4711474177056;EAN;85,14;39;11;update;0.00;21.00
UM.WV7EE.024;4711474082008;EAN;80,16;8;11;update;0.00;21.00
DELL-SE2425HM;5397184962541;EAN;87,34;0;11;update;0.00;21.00
VG249QE5A;4711387871454;EAN;119,01;2;11;update;0.00;21.00
VG279QE5A;4711387871508;EAN;154,60;12;11;update;0.00;21.00
24E2N1110/00;8721038000399;EAN;91,74;6;11;update;0.00;21.00
VA249HG;4711387795163;EAN;97,91;15;11;update;0.00;21.00
UM.QB2EE.G01;4711474157072;EAN;112,76;4;11;update;0.00;21.00
32U631A-B;8806096358603;EAN;227,27;1;11;update;0.00;21.00
9S6-3PC39M-072;4711377231916;EAN;197,97;15;11;update;0.00;21.00
VP229HF;4711387717424;EAN;94,82;5;11;update;0.00;21.00
VA229QSB;4718017838658;EAN;120,39;1;11;update;0.00;21.00
VT169HE;4711387406090;EAN;211,22;2;11;update;0.00;21.00
27E2N1110/00;8721038000412;EAN;108,60;12;11;update;0.00;21.00
E2225HM;5397184962404;EAN;101,82;22;11;update;0.00;21.00
9S6-3PD4CM-018;4711377248167;EAN;117,47;0;11;update;0.00;21.00
24E1N1200A;8721038000436;EAN;104,10;9;11;update;0.00;21.00
27E1N1200A;8721038000337;EAN;121,98;10;11;update;0.00;21.00
XGM27PRO5;8435099533290;EAN;130,52;99;11;update;0.00;21.00
 UM.QB7EE.304;4711121413490;EAN;150,76;38;11;update;0.00;21.00
UM.QB7EE.G06;4711474183958;EAN;132,07;11;11;update;0.00;21.00
27U631A-B;8806096358559;EAN;161,42;11;11;update;0.00;21.00
SE2225HM;5397184962534;EAN;97,18;0;11;update;0.00;21.00
BE24QFK;4711387698990;EAN;213,32;0;11;update;0.00;21.00
VG27VQ3B;4711387529997;EAN;182,34;0;11;update;0.00;21.00
272S1AE;8712581767273;EAN;153,80;52;11;update;0.00;21.00
27E2N1500/00;8721038005455;EAN;136,66;1;11;update;0.00;21.00
24B31H;4038986142199;EAN;87,37;15;11;update;0.00;21.00
27B31H;4038986182225;EAN;104,21;28;11;update;0.00;21.00
Q27B35E;4038986183062;EAN;124,28;1;11;update;0.00;21.00
U27B3A;4038986181495;EAN;209,64;1;11;update;0.00;21.00
24G42E;4038986642583;EAN;110,72;0;11;update;0.00;21.00
CU34V5CW/BK;4038986110273;EAN;392,04;2;11;update;0.00;21.00
MP273U;4711377192279;EAN;199,17;31;11;update;0.00;21.00
UM.HB7EE.G02;4711474183972;EAN;149,49;1;11;update;0.00;21.00
24U411A-B;8806096543757;EAN;97,34;124;11;update;0.00;21.00
221V8;8712581760175;EAN;95,51;5;11;update;0.00;21.00
VA24DQFS;4711387754122;EAN;148,18;9;11;update;0.00;21.00
32UR550K-B;8806096228159;EAN;307,22;0;11;update;0.00;21.00
27US550-W;8806096253700;EAN;242,60;24;11;update;0.00;21.00
VG279Q5R;4711387959220;EAN;169,68;4;11;update;0.00;21.00
VZ249HG;4711636043304;EAN;97,86;6;11;update;0.00;21.00
VZ249HG-W;4711636157773;EAN;108,30;1;11;update;0.00;21.00
VZ279HG;4711636043380;EAN;112,13;52;11;update;0.00;21.00
VZ279HG-W;4711636157780;EAN;126,26;24;11;update;0.00;21.00
24B36X;4038986143073;EAN;92,14;9;11;update;0.00;21.00
27B36X;4038986183086;EAN;112,42;4;11;update;0.00;21.00
Q27B35S3;4038986182768;EAN;156,11;1;11;update;0.00;21.00
U27B3AF;4038986181501;EAN;221,06;1;11;update;0.00;21.00
24E4U;4038986142779;EAN;142,63;12;11;update;0.00;21.00
24P3QW;4038986140775;EAN;188,02;6;11;update;0.00;21.00
Q32E4U;4038986112956;EAN;248,33;0;11;update;0.00;21.00
9S6-3PD3CM-027;4711377238311;EAN;106,22;0;11;update;0.00;21.00
242S1AE/00;8712581764296;EAN;124,89;19;11;update;0.00;21.00
MB169CK;4711387767535;EAN;129,35;0;11;update;0.00;21.00
MB16AHV;4711387206492;EAN;173,25;12;11;update;0.00;21.00
PA278CGV;4711387012376;EAN;418,94;3;11;update;0.00;21.00
PA278CV;4718017910040;EAN;366,81;0;11;update;0.00;21.00
PA279CV;4718017853200;EAN;453,09;17;11;update;0.00;21.00
PA328QV;4711081524847;EAN;521,44;1;11;update;0.00;21.00
PA329CRV;4711387005811;EAN;780,95;0;11;update;0.00;21.00
PA329CV;4711081009726;EAN;728,81;0;11;update;0.00;21.00
PA34VCNV;4711387206393;EAN;573,88;0;11;update;0.00;21.00
VA249QGS;4711387794920;EAN;161,86;9;11;update;0.00;21.00
VA279QGS;4711387794937;EAN;201,74;9;11;update;0.00;21.00
VA27UCPS;4711387620694;EAN;304,55;18;11;update;0.00;21.00
VA27DQFS;4711387564820;EAN;164,41;4;11;update;0.00;21.00
LS27D300GAUXEN;8806095803029;EAN;119,33;1;11;update;0.00;21.00
DELL-S2725QC;5397184962367;EAN;427,03;0;11;update;0.00;21.00
C32G42ZE;4038986183093;EAN;188,66;3;11;update;0.00;21.00
SB150;8436001290034;EAN;15,36;11;11;update;0.00;21.00
70PD00000063;5390660128141;EAN;9,97;1;11;update;0.00;21.00
PJ1010TN-S;8433281001848;EAN;26,11;1;11;update;0.00;21.00
PJ1010TN-B;8433281001831;EAN;24,17;5;11;update;0.00;21.00
980-000413;5099206022898;EAN;51,02;69;11;update;0.00;21.00
980-000403;5099206024823;EAN;230,79;0;11;update;0.00;21.00
PJ2012T-S;8433281003194;EAN;19,50;3;11;update;0.00;21.00
PJ3030TN-B;8433281005686;EAN;22,83;2;11;update;0.00;21.00
PJ2012T-B;8433281003187;EAN;19,77;1;11;update;0.00;21.00
981-000100;5099206008441;EAN;24,89;4;11;update;0.00;21.00
981-000475;5099206038844;EAN;29,44;79;11;update;0.00;21.00
981-000406;5099206030015;EAN;29,92;7;11;update;0.00;21.00
980-000029;5099206004023;EAN;24,49;1;11;update;0.00;21.00
980-000814;5099206048782;EAN;32,44;84;11;update;0.00;21.00
980-000815;5099206048799;EAN;32,65;23;11;update;0.00;21.00
981-000480;5099206038868;EAN;42,39;1;11;update;0.00;21.00
980-000468;5099206023536;EAN;379,92;0;11;update;0.00;21.00
PJ2012T-W;8433281006690;EAN;19,77;1;11;update;0.00;21.00
70GH032000000;37639;EAN;27,57;0;11;update;0.00;21.00
960-000867;5099206038776;EAN;190,99;0;11;update;0.00;21.00
960-001055;5099206061309;EAN;72,82;1;11;update;0.00;21.00
960-001063;5099206064201;EAN;26,46;1;11;update;0.00;21.00
980-000912;5099206051805;EAN;43,48;0;11;update;0.00;21.00
GSX-200;8435430609035;EAN;31,24;1;11;update;0.00;21.00
CA-9011167-EU;0843591028950;EAN;82,45;0;11;update;0.00;21.00
MDREX15APB.CE7;4905524931235;EAN;14,18;97;11;update;0.00;21.00
960-001088;5099206066977;EAN;120,71;0;11;update;0.00;21.00
51MF1680AA000;5390660192029;EAN;32,57;0;11;update;0.00;21.00
51MF1680AA001;5390660192135;EAN;32,31;6;11;update;0.00;21.00
16697;8713439166972;EAN;19,37;10;11;update;0.00;21.00
960-001106;5099206068100;EAN;195,56;4;11;update;0.00;21.00
10.35.0003;8433281008175;EAN;27,22;0;11;update;0.00;21.00
981-000271;5099206022423;EAN;16,46;1;11;update;0.00;21.00
960-000972;5099206045200;EAN;93,83;13;11;update;0.00;21.00
51MF0480AA000;5390660192456;EAN;56,69;0;11;update;0.00;21.00
COO-AUB-04DD;8436556148316;EAN;18,85;0;11;update;0.00;21.00
CWP01TSE-047;8436574703467;EAN;18,25;1;11;update;0.00;21.00
CWP01TSE-049;8436574703474;EAN;18,29;2;11;update;0.00;21.00
CP02TSRE-051;8436574703481;EAN;32,56;0;11;update;0.00;21.00
ZBW4355TY;6970244522191;EAN;11,91;6;11;update;0.00;21.00
ZBW4354TY;6970244522184;EAN;12,57;12;11;update;0.00;21.00
DG-AUR-02PRO;8436556148729;EAN;27,85;0;11;update;0.00;21.00
51MF1690AA000;5390660192487;EAN;121,12;0;11;update;0.00;21.00
SINGERFIRE;8435430611038;EAN;12,46;0;11;update;0.00;21.00
TQOWS-01W;8433281009547;EAN;92,62;3;11;update;0.00;21.00
51MF0485AA001;5390660194320;EAN;54,94;0;11;update;0.00;21.00
51MF0490AA001;5390660194337;EAN;90,39;0;11;update;0.00;21.00
E9PD7DQ01EZ1;5055387664975;EAN;546,05;6;11;update;0.00;21.00
51EF0960AA000;5390660194634;EAN;36,15;1;11;update;0.00;21.00
51EF0950AA000;5390660194412;EAN;43,62;0;11;update;0.00;21.00
VOX505USB;8435430618006;EAN;20,19;1;11;update;0.00;21.00
TQMM-213;8433281009981;EAN;11,76;0;11;update;0.00;21.00
51MF1695AA000;5390660192937;EAN;34,15;0;11;update;0.00;21.00
E9PX7D701EZ3;5055387664814;EAN;431,97;6;11;update;0.00;21.00
